EEC_MEASURE;SEX;AGE;EMPFORM;EMPSTA;PCS;EDUC;IMMI;WKTIME;ACTIVITY;UNDEREMP;UNEMPDUR;COMPOHALO;ANCSORFI2;UNIT_MULT;OBS_STATUS;CONF_STATUS;FREQ;DECIMALS;TIME_PERIOD;OBS_VALUE
POP;M;Y36;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;409
PT_EMPSTA_IN_POP;_T;Y35T39;_T;1;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;83.2
POP;M;Y52;_T;3;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;45.7
PT_EMPSTA_IN_POP;_T;Y_GE15;_T;3;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;43.7
POP;M;Y23;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;368.3
ACTPOP;_T;Y25T29;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;3165.4
PT_IMMI_IN_EMP_BY_ACTIVITY;_T;Y15T74;_T;1;_T;_T;_T;_T;TMA;_T;_T;_T;_T;-2;A;F;A;;2023;100
ACTPOP;M;Y55T59;_T;_T;_T;3A;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;651.4
PT_IMMI_IN_EMP_BY_ACTIVITY;M;Y15T74;_T;1;_T;_T;_T;_T;TMN;_T;_T;_T;_T;-2;A;F;A;;2023;31.4
HALO;M;Y_GE65;_T;_T;_T;_T;_T;_T;_T;_T;_T;2;_T;3;A;F;A;;2023;20.1
ACTPOP;M;Y50T54;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;1967.5
EMP;_T;Y15T74;_T;1;_T;_T;10;_T;TMA;_T;_T;_T;_T;3;A;F;A;;2023;1804
PT_IMMI_IN_EMP_BY_ACTIVITY;_T;Y15T74;_T;1;_T;_T;_T;_T;TMN;_T;_T;_T;_T;-2;A;F;A;;2023;100
ACTPOP;_T;Y45T49;_T;_T;_T;3A;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;691.4
HALO;_T;Y_GE15;_T;_T;_T;_T;_T;_T;_T;_T;_T;2;_T;3;A;F;A;;2023;694.5
PT_EMPFORM_IN_EMP_BY_ACTIVITY;F;Y_GE15;_T;1;_T;_T;_T;_T;F;_T;_T;_T;_T;-2;A;F;A;;2023;13.1
PT_EMPFORM_IN_EMP_BY_ACTIVITY;M;Y_GE15;26;1;_T;_T;_T;_T;A;_T;_T;_T;_T;-2;A;F;A;;2023;0.3
PT_EMPFORM_IN_EMP_BY_ACTIVITY;M;Y_GE15;26;1;_T;_T;_T;_T;K;_T;_T;_T;_T;-2;A;F;A;;2023;0.3
EMP;F;Y_GE15;23T25;1;_T;_T;_T;_T;GTU_X_P;_T;_T;_T;_T;3;A;F;A;;2023;367.3
PT_EMPFORM_IN_EMP_BY_ACTIVITY;M;Y_GE15;23T25;1;_T;_T;_T;_T;GTU_X_P;_T;_T;_T;_T;-2;A;F;A;;2023;1.6
EMP;F;Y_GE15;211;1;_T;_T;_T;_T;L;_T;_T;_T;_T;3;A;F;A;;2023;140.5
EMP;F;Y_GE15;11;1;_T;_T;_T;_T;GTI;_T;_T;_T;_T;3;A;F;A;;2023;244.2
EMP;F;Y_GE15;271;1;_T;_T;_T;_T;L;_T;_T;_T;_T;3;A;F;A;;2023;0.5
EMP;M;Y_GE15;2;1;_T;_T;_T;_T;J;_T;_T;_T;_T;3;A;F;A;;2023;589.9
PT_EMPFORM_IN_EMP_BY_ACTIVITY;M;Y_GE15;271;1;_T;_T;_T;_T;OTQ;_T;_T;_T;_T;-2;A;F;A;;2023;0.4
POP;_T;Y50T54;_T;3;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;560.8
EMPRATE;M;Y45T49;_T;1;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;88.2
EMPRATE;F;Y45T49;_T;1;_T;0T2;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;58.1
POP;_T;Y42;_T;2;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;45.9
EMPRATE;M;Y35T39;_T;1;_T;4T5;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;90.1
EMPRATE;M;Y55T59;_T;1;_T;0T2;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;64.5
EMPRATE;F;Y30T34;_T;1;_T;6T8;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;88.2
EMPRATE;_T;Y45T49;_T;1;_T;6T8;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;92.5
EMPRATE;F;Y15T24;_T;1;_T;_T;22;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;36.2
EMPRATE;F;Y55T59;_T;1;_T;4T5;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;84
POP;_T;Y55T59;_T;2;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;172.5
PT_EMPSTA_IN_POP;F;Y60;_T;2;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;2.2
PT_EMPSTA_IN_POP;M;Y30T39;_T;1;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;42.3
PT_EMPSTA_IN_POP;F;Y58;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;51.8
PT_EMPSTA_IN_POP;M;Y50T54;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;49.1
PT_EMPSTA_IN_POP;F;Y25;_T;1;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;39.5
PT_EMPSTA_IN_POP;M;Y60T64;_T;3;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;27.9
PT_EMPSTA_IN_POP;F;Y38;_T;3;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;8.3
PT_EMPSTA_IN_POP;M;Y29;_T;1;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;41.9
PT_EMPSTA_IN_POP;M;Y30;_T;1;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;41.6
PT_EMPSTA_IN_POP;M;Y41;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;48.5
PT_AGE_IN_EMP_BY_ACTIVITY;F;Y50T64;_T;1;_T;_T;_T;_T;P;_T;_T;_T;_T;-2;A;F;A;;2023;25.7
PT_AGE_IN_EMP_BY_ACTIVITY;M;Y_GE15;_T;1;_T;_T;_T;_T;BTE;_T;_T;_T;_T;-2;A;F;A;;2023;69
PT_AGE_IN_EMP_BY_ACTIVITY;M;Y50T64;_T;1;_T;_T;_T;_T;P;_T;_T;_T;_T;-2;A;F;A;;2023;11.3
PT_AGE_IN_EMP_BY_ACTIVITY;M;Y_GE65;_T;1;_T;_T;_T;_T;J58T60;_T;_T;_T;_T;-2;A;F;A;;2023;0.5
EMP;_T;Y_GE15;2;1;_T;_T;_T;_T;_X;_T;_T;_T;_T;3;A;F;A;;2023;176.1
PT_AGE_IN_EMP_BY_ACTIVITY;M;Y_GE15;_T;1;_T;_T;_T;_T;C21;_T;_T;_T;_T;-2;A;F;A;;2023;52.1
PT_AGE_IN_EMP_BY_ACTIVITY;M;Y50T64;_T;1;_T;_T;_T;_T;D;_T;_T;_T;_T;-2;A;F;A;;2023;20.9
PT_AGE_IN_EMP_BY_ACTIVITY;M;Y_GE15;_T;1;_T;_T;_T;_T;M69T71;_T;_T;_T;_T;-2;A;F;A;;2023;49.8
PT_AGE_IN_EMP_BY_ACTIVITY;F;Y25T49;_T;1;_T;_T;_T;_T;A;_T;_T;_T;_T;-2;A;F;A;;2023;15.1
EMP;_T;Y_GE15;2;1;_T;_T;_T;_T;GTI;_T;_T;_T;_T;3;A;F;A;;2023;5501.9
POP;_T;Y30T39;_T;1;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;6643.1
POP;_T;Y17;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;839.6
POP;_T;Y35T39;_T;1;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;3420.7
POP;_T;Y40;_T;1;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;673.1
POP;F;Y52;_T;3;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;68
POP;M;Y70T74;_T;1;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;69.1
POP;F;Y38;_T;3;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;68
POP;_T;Y19;_T;1;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;253.2
POP;F;Y40;_T;1;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;329.3
POP;_T;Y39;_T;2;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;33.7
POP;F;Y_GE15;_T;3;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;13490.9
PT_EMPSTA_IN_POP;_T;Y16;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;100
PT_EMPSTA_IN_POP;_T;Y25;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;100
POP;M;Y33;_T;3;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;26.1
POP;M;Y40T44;_T;2;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;108.4
POP;M;Y39;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;379.8
PT_EMPSTA_IN_POP;_T;Y22;_T;1;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;58.1
POP;M;Y52;_T;1;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;380.7
PT_EMPSTA_IN_POP;_T;Y46;_T;3;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;10.5
POP;M;Y18;_T;1;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;102.1
PT_EMPSTA_IN_POP;_T;Y35T39;_T;3;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;11.7
ACTRATE;_T;Y40T44;_T;_T;_T;_T;21;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;88.1
ACTPOP;M;Y15T24;_T;_T;_T;3_X_353;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;710.2
ACTRATE;_T;Y40T44;_T;_T;_T;6T8;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;94.4
ACTPOP;M;Y15T24;_T;_T;_T;4T5;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;201.2
ACTPOP;M;Y15T19;_T;_T;_T;4T5;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;2.5
ACTPOP;F;Y50T54;_T;_T;_T;_T;22;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;1547.5
ACTRATE;M;Y30T34;_T;_T;_T;_T;22;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;94.3
ACTRATE;M;Y55T59;_T;_T;_T;3A;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;82.3
ACTRATE;_T;Y35T39;_T;_T;_T;3_X_353;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;88.7
ACTPOP;M;Y20T24;_T;_T;_T;0T2;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;140
ACTPOP;M;Y25T29;_T;_T;_T;3A;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;226.8
HALO;_T;Y15T24;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;564
ACTPOP;F;Y40T44;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;1847.2
ACTRATE;F;Y55T59;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;78.6
EMP;F;Y15T74;_T;1;_T;_T;_T;_T;BTE;_T;_T;_T;_T;3;A;F;A;;2023;1128.6
ACTRATE;_T;Y45T49;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;89.7
ACTPOP;F;Y35T39;_T;_T;_T;3_X_353;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;353.9
ACTPOP;_T;Y30T34;_T;_T;_T;6T8;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;1427.6
PT_IMMI_IN_EMP_BY_ACTIVITY;_T;Y15T74;_T;1;_T;_T;21;_T;F;_T;_T;_T;_T;-2;A;F;A;;2023;9.6
ACTPOP;M;Y50T64;_T;_T;_T;3_X_353;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;642
PT_IMMI_IN_EMP_BY_ACTIVITY;F;Y15T74;_T;1;_T;_T;21;_T;BTE;_T;_T;_T;_T;-2;A;F;A;;2023;2.6
ACTRATE;M;Y15T24;_T;_T;_T;_T;22;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;47.4
PT_AGE_IN_EMP_BY_ACTIVITY;F;Y50T64;_T;1;_T;_T;_T;_T;OTQ;_T;_T;_T;_T;-2;A;F;A;;2023;24.2
EMP;_T;Y_GE15;22;1;_T;_T;_T;_T;GTU_X_P;_T;_T;_T;_T;3;A;F;A;;2023;1984.4
PT_AGE_IN_EMP_BY_ACTIVITY;M;Y_GE65;_T;1;_T;_T;_T;_T;D;_T;_T;_T;_T;-2;A;F;A;;2023;0
PT_AGE_IN_EMP_BY_ACTIVITY;F;Y50T64;_T;1;_T;_T;_T;_T;C16T18;_T;_T;_T;_T;-2;A;F;A;;2023;11.9
EMP;_T;Y_GE15;23T25;1;_T;_T;_T;_T;J;_T;_T;_T;_T;3;A;F;A;;2023;55.8
PT_AGE_IN_EMP_BY_ACTIVITY;M;Y_GE15;_T;1;_T;_T;_T;_T;B;_T;_T;_T;_T;-2;A;F;A;;2023;82.4
PT_AGE_IN_EMP_BY_ACTIVITY;F;Y15T24;_T;1;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;4.6
PT_AGE_IN_EMP_BY_ACTIVITY;F;Y15T24;_T;1;_T;_T;_T;_T;C21;_T;_T;_T;_T;-2;A;F;A;;2023;2.6
EMP;F;Y_GE15;211;1;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;10456.1
PT_AGE_IN_EMP_BY_ACTIVITY;F;Y50T64;_T;1;_T;_T;_T;_T;_X;_T;_T;_T;_T;-2;A;F;A;;2023;16.5
POP;_T;Y_GE60;_T;3;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;15689.5
EMPRATE;F;Y35T39;_T;1;_T;3A;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;74.3
POP;_T;Y63;_T;2;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;15.1
EMPRATE;_T;Y15T19;_T;1;_T;_T;21;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;9.4
EMPRATE;_T;Y40T44;_T;1;_T;4T5;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;89.5
POP;_T;Y65T69;_T;3;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;3430.1
EMPRATE;_T;Y15T24;_T;1;_T;3A;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;64.9
POP;_T;Y_GE60;_T;1;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;2199.9
EMPRATE;_T;Y25T49;_T;1;_T;4T5;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;88.9
POP;_T;Y56;_T;3;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;144.4
EMPRATE;M;Y60T64;_T;1;_T;0T2;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;31.9
PT_EMPSTA_IN_POP;M;Y65T69;_T;2;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;0.3
PT_EMPSTA_IN_POP;M;Y24;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;48.2
PT_EMPSTA_IN_POP;M;Y65T69;_T;1;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;5.5
PT_EMPSTA_IN_POP;M;Y33;_T;1;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;41.8
PT_EMPSTA_IN_POP;F;Y63;_T;2;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;0.7
PT_EMPSTA_IN_POP;M;Y52;_T;1;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;41.1
PT_EMPSTA_IN_POP;F;Y44;_T;3;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;7.2
PT_EMPSTA_IN_POP;F;Y_GE65;_T;1;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;1.9
PT_EMPSTA_IN_POP;M;Y46;_T;3;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;3.5
PT_EMPSTA_IN_POP;F;Y34;_T;1;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;40.2
PT_EMPSTA_IN_POP;_T;Y56;_T;3;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;16.5
POP;M;Y39;_T;1;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;339.3
POP;M;Y40;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;387.3
POP;M;Y50T54;_T;1;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;1872.1
POP;M;Y40T49;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;4082.8
PT_EMPSTA_IN_POP;_T;Y_GE75;_T;2;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;0
POP;M;Y20T24;_T;1;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;1109.5
POP;M;Y24;_T;1;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;246.3
PT_EMPSTA_IN_POP;_T;Y55T59;_T;2;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;3.9
POP;M;Y30T34;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;1918.9
ACTRATE;_T;Y30T34;_T;_T;_T;_T;21;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;86
PT_EMPFORM_IN_EMP_BY_ACTIVITY;M;Y_GE15;211;1;_T;_T;_T;_T;GTU_X_P;_T;_T;_T;_T;-2;A;F;A;;2023;32.3
EMP;F;Y_GE15;11;1;_T;_T;_T;_T;GTU_X_P;_T;_T;_T;_T;3;A;F;A;;2023;1205.6
PT_EMPFORM_IN_EMP_BY_ACTIVITY;F;Y_GE15;22;1;_T;_T;_T;_T;_X;_T;_T;_T;_T;-2;A;F;A;;2023;3.1
PT_EMPFORM_IN_EMP_BY_ACTIVITY;F;Y_GE15;2;1;_T;_T;_T;_T;J;_T;_T;_T;_T;-2;A;F;A;;2023;29.2
EMP;F;Y_GE15;2;1;_T;_T;_T;_T;GTU_X_P;_T;_T;_T;_T;3;A;F;A;;2023;11095.4
EMP;F;Y_GE15;211;1;_T;_T;_T;_T;GTU_X_P;_T;_T;_T;_T;3;A;F;A;;2023;9238.2
PT_EMPFORM_IN_EMP_BY_ACTIVITY;F;Y_GE15;26;1;_T;_T;_T;_T;F;_T;_T;_T;_T;-2;A;F;A;;2023;0.1
EMP;_T;Y15T74;_T;1;_T;_T;10;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;3250.1
EMP;M;Y_GE15;22;1;_T;_T;_T;_T;M_N;_T;_T;_T;_T;3;A;F;A;;2023;82.3
PT_EMPFORM_IN_EMP_BY_ACTIVITY;M;Y_GE15;271;1;_T;_T;_T;_T;F;_T;_T;_T;_T;-2;A;F;A;;2023;0.4
EMP;_T;Y_GE15;23T25;1;_T;_T;_T;_T;L;_T;_T;_T;_T;3;A;F;A;;2023;20.5
PT_AGE_IN_EMP_BY_ACTIVITY;F;Y_GE65;_T;1;_T;_T;_T;_T;C13T15;_T;_T;_T;_T;-2;A;F;A;;2023;0
EMP;_T;Y_GE15;211;1;_T;_T;_T;_T;BTE;_T;_T;_T;_T;3;A;F;A;;2023;2990.3
PT_AGE_IN_EMP_BY_ACTIVITY;M;Y25T49;_T;1;_T;_T;_T;_T;U;_T;_T;_T;_T;-2;A;F;A;;2023;35.3
PT_AGE_IN_EMP_BY_ACTIVITY;F;Y15T24;_T;1;_T;_T;_T;_T;O;_T;_T;_T;_T;-2;A;F;A;;2023;2.5
PT_AGE_IN_EMP_BY_ACTIVITY;M;Y_GE15;_T;1;_T;_T;_T;_T;C13T15;_T;_T;_T;_T;-2;A;F;A;;2023;38.7
PT_AGE_IN_EMP_BY_ACTIVITY;F;Y_GE65;_T;1;_T;_T;_T;_T;G;_T;_T;_T;_T;-2;A;F;A;;2023;0.8
PT_AGE_IN_EMP_BY_ACTIVITY;M;Y15T24;_T;1;_T;_T;_T;_T;C26;_T;_T;_T;_T;-2;A;F;A;;2023;6.7
EMP;_T;Y_GE15;271;1;_T;_T;_T;_T;_X;_T;_T;_T;_T;3;A;F;A;;2023;18.4
PT_AGE_IN_EMP_BY_ACTIVITY;M;Y50T64;_T;1;_T;_T;_T;_T;R;_T;_T;_T;_T;-2;A;F;A;;2023;14.3
PT_EMPSTA_IN_POP;M;Y40T49;_T;2;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;2.4
PT_EMPSTA_IN_POP;M;Y45;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;49.2
PT_EMPSTA_IN_POP;M;Y50;_T;2;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;2.2
PT_EMPSTA_IN_POP;F;Y43;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;51.6
PT_EMPSTA_IN_POP;M;Y40T44;_T;2;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;2.6
PT_EMPSTA_IN_POP;F;Y38;_T;2;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;2.2
PT_EMPSTA_IN_POP;M;Y54;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;49.9
PT_EMPSTA_IN_POP;F;Y25;_T;3;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;9.6
PT_EMPSTA_IN_POP;M;Y44;_T;1;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;42.8
PT_EMPSTA_IN_POP;F;Y26;_T;2;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;4.6
POP;_T;Y25;_T;1;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;544.7
POP;M;Y62;_T;2;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;11.1
POP;_T;Y30;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;746.9
POP;F;Y40T44;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;2178.3
POP;F;Y46;_T;2;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;17.3
POP;F;Y15;_T;2;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;2.4
POP;F;Y40T49;_T;1;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;3456.2
POP;F;Y20;_T;1;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;145.5
POP;F;Y36;_T;2;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;21.5
POP;M;Y_GE15;_T;1;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;14573.6
POP;M;Y63;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;398.2
PT_IMMI_IN_EMP_BY_ACTIVITY;_T;Y15T74;_T;1;_T;_T;_T;_T;_X;_T;_T;_T;_T;-2;A;F;A;;2023;100
ACTPOP;F;Y20T24;_T;_T;_T;4T5;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;158.9
ACTPOP;M;Y40T44;_T;_T;_T;3_X_353;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;408.8
PT_IMMI_IN_EMP_BY_ACTIVITY;M;Y15T74;_T;1;_T;_T;_T;_T;F;_T;_T;_T;_T;-2;A;F;A;;2023;86.9
ACTPOP;F;Y15T64;_T;_T;_T;3_X_353;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;3221.2
ACTPOP;M;Y50T54;_T;_T;_T;3_X_353;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;302.8
EMP;M;Y15T74;_T;1;_T;_T;_T;_T;BTE;_T;_T;_T;_T;3;A;F;A;;2023;2509
ACTPOP;M;Y60T64;_T;_T;_T;0T2;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;167.6
PT_IMMI_IN_EMP_BY_ACTIVITY;M;Y15T74;_T;1;_T;_T;22;_T;_X;_T;_T;_T;_T;-2;A;F;A;;2023;33.8
EMP;F;Y15T74;_T;1;_T;_T;22;_T;F;_T;_T;_T;_T;3;A;F;A;;2023;188.2
PT_EMPSTA_IN_POP;_T;Y22;_T;3;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;31.9
PT_EMPSTA_IN_POP;_T;Y55;_T;1;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;81.1
PT_EMPSTA_IN_POP;_T;Y21;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;100
PT_EMPSTA_IN_POP;_T;Y48;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;100
PT_EMPSTA_IN_POP;_T;Y23;_T;3;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;25.3
PT_EMPSTA_IN_POP;_T;Y39;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;100
POP;M;Y35T39;_T;3;_T;_T;_T;_T;_T;_T;_T;_T;_T;3;A;F;A;;2023;126.2
PT_EMPSTA_IN_POP;_T;Y26;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;100
PT_EMPSTA_IN_POP;F;Y65T69;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;53.4
PT_EMPSTA_IN_POP;_T;Y_GE60;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;_T;-2;A;F;A;;2023;100
